Data;World;Afghanistan;Albania;Algeria;American Samoa;Angola;Antarctica;Antigua and Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia;Bosnia and Herzegovina;Botswana;Brazil;British Virgin Islands;Brunei;Bulgaria;Burkina Faso;Burma;Burundi;Cabo Verde;Cambodia;Cameroon;Canada;Cayman Islands;Central African Republic;Chad;Chile;China;Colombia;Comoros;Congo-Brazzaville;Congo-Kinshasa;Cook Islands;Costa Rica;Cote d'Ivoire;Croatia;Cuba;Cyprus;Czechia;Denmark;Djibouti;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Eswatini;Ethiopia;Falkland Islands;Faroe Islands;Fiji;Finland;Former Czechoslovakia;Former Serbia and Montenegro;Former U.S.S.R.;Former Yugoslavia;France;French Guiana;French Polynesia;Gabon;Gambia, The;Georgia;Germany;Germany, East;Germany, West;Ghana;Gibraltar;Greece;Greenland;Grenada;Guadeloupe;Guam;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Hawaiian Trade Zone;Honduras;Hong Kong;Hungary;Iceland;India;Indonesia;Iran;Iraq;Ireland;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kiribati;Kosovo;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Lithuania;Luxembourg;Macau;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Martinique;Mauritania;Mauritius;Mexico;Micronesia;Moldova;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Namibia;Nauru;Nepal;Netherlands;Netherlands Antilles;New Caledonia;New Zealand;Nicaragua;Niger;Nigeria;Niue;North Korea;North Macedonia;Northern Mariana Islands;Norway;Oman;Pakistan;Palestinian Territories;Panama;Papua New Guinea;Paraguay;Peru;Philippines;Poland;Portugal;Puerto Rico;Qatar;Reunion;Romania;Russia;Rwanda;Saint Helena;Saint Kitts and Nevis;Saint Lucia;Saint Pierre and Miquelon;Saint Vincent/Grenadines;Samoa;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Slovakia;Slovenia;Solomon Islands;Somalia;South Africa;South Korea;South Sudan;Spain;Sri Lanka;Sudan;Suriname;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Tanzania;Thailand;The Bahamas;Timor-Leste;Togo;Tonga;Trinidad and Tobago;Tunisia;Turkiye;Turkmenistan;Turks and Caicos Islands;Tuvalu;U.S. Pacific Islands;U.S. Territories;U.S. Virgin Islands;Uganda;Ukraine;United Arab Emirates;United Kingdom;United States;Uruguay;Uzbekistan;Vanuatu;Venezuela;Vietnam;Wake Island;Western Sahara;Yemen;Zambia;Zimbabwe
2013-07-01;92215.79486327215;0.0;18.006202;1771.0085;0.0;1773.511;0.0;0.0;717.4136;0.0;0.0;474.8305;26.8231;895.9628;210.3202;4.1659;1.001;31.1301;20.984;2.066;0.0;0.0;0.0;65.9136;0.2;0.0;2950.5021;0.0;117.1419;3.6614;0.0;20.5829;0.0;0.0;0.0;60.2434;4018.9292;0.0;0.0;100.0;12.0551;4716.9182;1047.3232;0.0;226.286;20.0;0.0;1.324;37.8395;19.736;57.855;0.04;13.6034;181.1865;0.0;0.0;-0.0868;535.199;709.593;0.003;291.0;0.0;13.0;0.827;0.167;0.0;0.0;0.0;15.199;0.0;0.0;0.0;0.0;120.0534;0.0;0.0;219.648;0.0;1.0;199.0262;0.0;0.0;106.7349;0.0;9.9683;0.0;0.0;0.0;0.0;13.6744;0.0;0.0;0.0;0.0;0.0;0.02;0.3;34.3886;0.0;993.2946;918.1472;3371.0665;3127.54;0.4;5.4753;186.2514;2.345;110.8492;0.2972;1668.7837;0.6626;0.0;0.0;2899.821;0.9643;0.0;1.429;0.0;0.0;0.0;1136.5861;8.784699999999999;0.0;0.0;0.0;0.345;635.711;0.0;0.0;0.0;-0.229;7.084;0.414;2874.8049;0.0;0.0;13.39;0.0;0.0;-0.5259999999999999;0.03;0.0;0.0;0.0;74.9703;-0.171;0.0;48.8847;0.012;20.4775;2391.9419;0.0;0.1155;0.11008;0.0;1980.0618;936.1334;85.3208;0.0;0.305;32.1109;3.313;170.6325;40.7287;54.6854;10.9772;0.0;2005.2714;0.0;103.4379;10764.867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11619.0261694;-0.0341;19.4954;0.0;0.0;31.8839;10.9507;0.035;0.0;0.0;178.2533;71.5391;169.813;65.4654;-0.526;136.0149;14.622;8.8059;3.0225;71.399;25.8934;0.192;0.0;487.0108;0.0;70.0;0.0;0.0;104.16;59.577;55.3253;255.7982118721461;0.0;0.0;0.0;0.0;0.0;0.0;73.235;3439.4606;920.7798;12515.663;1.9044;71.2992;0.0;2682.5822;341.7133;0.0;0.0;135.0814;0.1271;0.039
2013-08-01;92053.14886327214;0.0;18.006202;1771.0085;0.0;1753.511;0.0;0.0;718.2696;0.0;0.0;468.8305;26.8231;805.9628;211.3202;4.1659;1.001;31.1301;20.984;2.138;0.0;0.0;0.0;66.7206;0.2;0.0;3041.1221;0.0;131.1419;3.6614;0.0;20.5829;0.0;0.0;0.0;60.2434;4193.9292;0.0;0.0;100.0;12.0551;4758.8182;1057.8182;0.0;259.962;20.0;0.0;1.324;37.8395;19.736;57.855;0.04;13.6034;166.2525;0.0;0.0;-0.0868;541.566;709.593;0.003;306.0;0.0;13.0;0.827;0.167;0.0;0.0;0.0;15.199;0.0;0.0;0.0;0.0;120.0534;0.0;0.0;219.648;0.0;1.0;197.0262;0.0;0.0;106.7349;0.0;9.9683;0.0;0.0;0.0;0.0;13.9694;0.0;0.0;0.0;0.0;0.0;0.02;0.3;35.3886;0.0;991.3176;917.1472;3338.0665;3302.54;0.4;5.4753;190.2514;2.345;109.8492;0.2972;1548.7837;0.6626;0.0;0.0;2899.821;0.9643;0.0;1.429;0.0;0.0;0.0;701.5861;8.784699999999999;0.0;0.0;0.0;0.345;633.711;0.0;0.0;0.0;-0.229;7.161;0.414;2907.8049;0.0;0.0;14.119;0.0;0.0;-0.5259999999999999;0.03;0.0;0.0;0.0;76.9703;-0.171;0.0;41.8847;0.012;20.4775;2397.9419;0.0;0.1155;0.11008;0.0;1843.0618;952.4104;85.3208;0.0;0.305;32.1109;3.313;176.0605;40.7287;54.6854;10.9772;0.0;2005.2714;0.0;104.4449;10777.867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11819.0261694;-0.0341;19.4954;0.0;0.0;31.8839;10.9507;0.035;0.0;0.0;178.2533;71.5391;149.087;64.4654;-0.526;132.7409;14.622;8.8059;3.0225;66.399;25.8934;0.192;0.0;484.0108;0.0;70.0;0.0;0.0;106.599;63.577;55.3253;255.7982118721461;0.0;0.0;0.0;0.0;0.0;0.0;72.374;3439.4606;744.8538;12599.67;1.9044;71.2992;0.0;2682.5822;326.7133;0.0;0.0;130.0814;0.1271;0.039
2013-09-01;91429.22386327214;0.0;18.006202;1771.0085;0.0;1793.511;0.0;0.0;727.9886;0.0;0.0;449.8305;27.8231;875.9628;214.3202;4.1659;1.001;31.1301;20.984;2.024;0.0;0.0;0.0;66.0766;0.2;0.0;3054.2991;0.0;95.1419;3.6614;0.0;20.5829;0.0;0.0;0.0;60.2434;4054.9292;0.0;0.0;100.0;13.0551;4812.6182;1022.2002;0.0;245.613;20.0;0.0;1.324;37.8395;20.736;57.855;0.04;13.6034;160.9845;0.0;0.0;-0.0868;540.03;717.593;0.003;314.0;0.0;13.0;0.827;0.167;0.0;0.0;0.0;15.199;0.0;0.0;0.0;0.0;119.0534;0.0;0.0;219.648;0.0;1.0;194.0262;0.0;0.0;53.7349;0.0;9.9683;0.0;0.0;0.0;0.0;13.5814;0.0;0.0;0.0;0.0;0.0;0.02;0.3;35.3886;0.0;993.3306;913.1472;3306.0665;2852.54;0.4;5.4753;190.2514;2.345;109.8492;0.2972;1612.7837;0.6626;0.0;0.0;2899.821;0.9643;0.0;1.429;0.0;0.0;0.0;471.5861;8.784699999999999;0.0;0.0;0.0;0.345;604.711;0.0;0.0;0.0;-0.229;6.797;0.414;2910.8049;0.0;0.0;15.523;0.0;0.0;-0.5259999999999999;0.03;0.0;0.0;0.0;74.9703;-0.171;0.0;39.8847;0.012;20.4775;2419.9419;0.0;0.1155;0.11008;0.0;1576.0618;962.6004;85.3208;0.0;0.305;32.1109;3.313;170.2645;40.7287;52.6854;10.9772;0.0;2005.2714;0.0;105.1759;10795.867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11719.0261694;-0.0341;19.4954;0.0;0.0;31.8839;10.9507;0.035;0.0;0.0;178.2533;71.5391;173.318;64.4654;-0.526;148.5099;14.622;8.8059;3.0225;56.399;25.8934;0.192;0.0;478.0108;0.0;70.0;0.0;0.0;99.196;62.577;56.3253;255.7982118721461;0.0;0.0;0.0;0.0;0.0;0.0;72.85;3439.4606;840.3508;12976.218;1.9044;71.2992;0.0;2682.5822;334.7133;0.0;0.0;112.0814;0.1271;0.039
2013-10-01;91684.32086327217;0.0;18.006202;1771.0085;0.0;1783.511;0.0;0.0;731.7316;0.0;0.0;380.8305;26.8231;860.9628;213.3202;4.1659;1.001;31.1301;20.984;2.053;0.0;0.0;0.0;67.0916;0.2;0.0;2948.8211;0.0;118.1419;3.6614;0.0;20.5829;0.0;0.0;0.0;61.2434;4047.9292;0.0;0.0;100.0;13.0551;4898.9182;1012.8262;0.0;240.431;20.0;0.0;1.324;37.8395;19.736;57.855;0.04;13.6034;175.7685;0.0;0.0;-0.0868;544.797;722.593;0.003;314.0;0.0;13.0;0.827;0.167;0.0;0.0;0.0;15.199;0.0;0.0;0.0;0.0;119.0534;0.0;0.0;219.648;0.0;1.0;199.0262;0.0;0.0;60.7349;0.0;9.9683;0.0;0.0;0.0;0.0;13.8184;0.0;0.0;0.0;0.0;0.0;0.02;0.3;36.3886;0.0;988.3356;914.1472;3368.0665;3002.54;0.4;5.4753;189.2514;2.345;109.8492;0.2972;1715.7837;0.6626;0.0;0.0;2899.821;0.9643;0.0;1.429;0.0;0.0;0.0;661.5861;8.784699999999999;0.0;0.0;0.0;0.345;593.711;0.0;0.0;0.0;-0.229;6.755;0.414;2925.8049;0.0;0.0;16.094;0.0;0.0;-0.5259999999999999;0.03;0.0;0.0;0.0;75.9703;-0.171;0.0;35.8847;0.012;20.4775;2373.9419;0.0;0.1155;0.11008;0.0;1794.0618;958.1624;85.3208;0.0;0.305;32.1109;3.313;156.6745;40.7287;53.6854;10.9772;0.0;2005.2714;0.0;102.52490000000002;10824.867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11399.0261694;-0.0341;19.4954;0.0;0.0;31.8839;10.9507;0.035;0.0;0.0;177.2533;71.5391;211.157;64.4654;-0.526;135.6709;14.622;8.8059;3.0225;50.399;25.8934;0.192;0.0;492.0108;0.0;70.0;0.0;0.0;105.672;59.577;56.3253;255.7982118721461;0.0;0.0;0.0;0.0;0.0;0.0;70.971;3439.4606;848.8788;12870.494;1.9044;71.2992;0.0;2682.5822;340.7133;0.0;0.0;133.0814;0.1271;0.039
2013-11-01;92014.21486327217;0.0;19.006202;1671.0085;0.0;1803.511;0.0;0.0;723.5076;0.0;0.0;423.8305;26.8231;875.9628;212.3202;4.1659;1.001;31.1301;20.984;1.972;0.0;0.0;0.0;63.9606;0.2;0.0;2882.2251;0.0;133.1419;3.6614;0.0;20.5829;0.0;0.0;0.0;68.2434;4230.9292;0.0;0.0;100.0;13.0551;4908.7182;1038.3202;0.0;230.157;20.0;0.0;1.324;37.8395;19.736;57.855;0.04;13.6034;172.5995;0.0;0.0;-0.0868;549.9090000000001;707.593;0.003;314.0;0.0;13.0;0.827;0.167;0.0;0.0;0.0;15.199;0.0;0.0;0.0;0.0;118.0534;0.0;0.0;219.648;0.0;1.0;195.0262;0.0;0.0;110.7349;0.0;9.9683;0.0;0.0;0.0;0.0;13.5924;0.0;0.0;0.0;0.0;0.0;0.02;0.3;35.3886;0.0;1006.8376;916.1472;3377.0665;3002.54;0.4;5.4753;182.2514;2.345;109.8492;0.2972;1716.7837;0.6626;0.0;0.0;2899.821;0.9643;0.0;1.429;0.0;0.0;0.0;331.5861;8.784699999999999;0.0;0.0;0.0;0.345;656.711;0.0;0.0;0.0;-0.229;6.41;0.414;2898.8049;0.0;0.0;19.517;0.0;0.0;-0.5259999999999999;0.03;0.0;0.0;0.0;79.9703;-0.171;0.0;35.8847;0.012;20.4775;2273.9419;0.0;0.1155;0.11008;0.0;1908.0618;955.5134;85.3208;0.0;0.305;32.1109;3.313;176.5005;40.7287;54.6854;10.9772;0.0;2000.2714;0.0;103.5379;10911.867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11399.0261694;-0.0341;19.4954;0.0;0.0;31.8839;10.9507;0.035;0.0;0.0;176.2533;71.5391;232.501;64.4654;-0.526;134.3269;14.622;8.8059;3.0225;44.399;25.8934;0.192;0.0;482.0108;0.0;70.0;0.0;0.0;99.1;55.577;55.3253;255.7982118721461;0.0;0.0;0.0;0.0;0.0;0.0;73.287;3439.4606;940.5768;13091.471;1.9044;71.2992;0.0;2682.5822;352.7133;0.0;0.0;132.0814;0.1271;0.039
2013-12-01;92145.46386327216;0.0;19.006202;1771.0085;0.0;1823.511;0.0;0.0;691.8466;0.0;0.0;423.8305;26.8231;853.9628;209.3202;4.1659;1.001;31.1301;20.984;1.913;0.0;0.0;0.0;65.5726;0.2;0.0;2607.9061;0.0;123.1419;3.6614;0.0;20.5829;0.0;0.0;0.0;73.2434;4316.9292;0.0;0.0;100.0;15.0551;4904.8182;1033.0082;0.0;248.838;20.0;0.0;1.324;37.8395;19.736;57.855;0.04;13.6034;164.4265;0.0;0.0;-0.0868;553.145;712.593;0.003;314.0;0.0;13.0;0.827;0.167;0.0;0.0;0.0;15.199;0.0;0.0;0.0;0.0;119.0534;0.0;0.0;219.648;0.0;1.0;198.0262;0.0;0.0;110.7349;0.0;10.9683;0.0;0.0;0.0;0.0;14.0954;0.0;0.0;0.0;0.0;0.0;0.02;0.3;35.3886;0.0;1010.7586;912.1472;3410.0665;2952.54;0.4;5.4753;189.2514;2.345;110.8492;0.2972;1781.7837;0.6626;0.0;0.0;2899.821;0.9643;0.0;1.429;0.0;0.0;0.0;341.5861;8.784699999999999;0.0;0.0;0.0;0.345;660.711;0.0;0.0;0.0;-0.229;6.371;0.414;2907.8049;0.0;0.0;17.448;0.0;0.0;-0.5259999999999999;0.03;0.0;0.0;0.0;76.9703;-0.171;0.0;43.8847;0.012;20.4775;2353.9419;0.0;0.1155;0.11008;0.0;1945.0618;949.7554;85.3208;0.0;0.305;32.1109;3.313;174.8815;40.7287;53.6854;10.9772;0.0;2010.2714;0.0;102.0029;10887.867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11399.0261694;-0.0341;19.4954;0.0;0.0;31.8839;10.9507;0.035;0.0;0.0;176.2533;71.5391;217.481;64.4654;-0.526;122.3469;14.622;8.8059;3.0225;38.399;25.8934;0.192;0.0;477.0108;0.0;70.0;0.0;0.0;101.77;60.577;53.3253;255.7982118721461;0.0;0.0;0.0;0.0;0.0;0.0;71.517;3439.4606;1068.4178;13086.47;1.9044;71.2992;0.0;2682.5822;349.7133;0.0;0.0;114.0814;0.1271;0.039
2014-01-01;92202.0163135096;0.0;19.06236;1721.8256;0.0;1677.329;0.0;0.0;698.0527;0.0;0.0;423.9024;30.6751;852.9553;215.8654;4.1431;1.001;32.6124;25.5009;1.93;0.0;0.0;0.0;68.6566;0.1707;0.0;2316.3956;0.0;133.0912;3.9666;0.0;20.6209;0.0;0.0;0.0;75.3438;4362.7193;0.0;0.0;121.0;15.3583;4956.2478;1040.7835;0.0;235.784;20.0;0.0;1.331;36.8107;18.7018;58.56;0.03;16.8684;164.5274;0.0;0.0;-0.0296;555.322;708.738;0.003;278.0;0.0;13.0;0.775;0.211;0.0;0.0;0.0;16.245;0.0;0.0;0.0;0.0;120.6085;0.0;0.0;219.669;0.0;1.0;195.8171;0.0;0.0;102.5558;0.0;11.4894;0.0;0.0;0.0;0.0;13.514590000000002;0.0;0.0;0.0;0.0;0.0;0.02;2.1;30.5166;0.0;1010.5926;909.1904;3515.2337;3184.965;0.419;5.715500000000001;169.4082;2.455;107.7653;0.4094;1738.0884;0.8433;0.0;0.0;2849.895;1.005456;0.0;1.581;0.0;0.0;0.0;618.232;8.3903;0.0;0.0;0.0;0.345;644.8489;0.0;0.0;0.0;-0.25;3.965;0.603;2882.4712;0.0;0.0;17.529;0.0;0.0;0.0836;0.04;0.0;0.0;0.0;84.9754;0.5589;0.0;50.8793;0.016;20.4552;2478.2544;0.0;0.1068;0.1407795;0.0;1969.9441;966.6812;98.3536;0.0;0.685;32.03352;3.571;162.4744;44.7374;54.2986;11.0044;0.0;1935.6531;0.0;99.5124;10878.4027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11523.7713539;-0.0226;18.5551;0.0;0.0;35.9443;10.6264;0.005;0.0;0.0;161.0005;81.0593;150.04;64.9869;-0.341;116.6721;14.795;11.5354;2.9982;33.39;25.4352;0.19821;0.0;481.0645;0.0;45.0;0.0;0.0;97.401;57.302;54.0003;263.16645410958847;0.0;0.0;0.0;0.0;0.0;0.0;67.2381;3467.7376;954.2399;13081.949;2.1041;51.2519;0.0;2684.0398;315.0321;0.0;0.0;121.07249;0.145;0.681
2014-02-01;92758.63431350958;0.0;19.06236;1721.8256;0.0;1747.329;0.0;0.0;699.5097;0.0;0.0;456.9024;30.6751;929.9553;215.8654;4.1431;1.001;32.6124;25.5009;1.914;0.0;0.0;0.0;70.7996;0.1707;0.0;2358.5796;0.0;145.0912;2.7516;0.0;20.6209;0.0;0.0;0.0;75.3438;4393.7193;0.0;0.0;121.0;15.3583;4989.5478;1029.7705;0.0;228.131;20.0;0.0;1.331;36.8107;18.7018;58.56;0.03;16.8684;171.9644;0.0;0.0;-0.0296;555.978;701.738;0.003;278.0;0.0;13.0;0.775;0.211;0.0;0.0;0.0;16.245;0.0;0.0;0.0;0.0;120.6085;0.0;0.0;219.669;0.0;1.0;192.8171;0.0;0.0;102.5558;0.0;11.4894;0.0;0.0;0.0;0.0;13.92059;0.0;0.0;0.0;0.0;0.0;0.02;2.1;30.5166;0.0;1012.9626;909.1904;3505.2337;3484.965;0.419;5.715500000000001;175.4082;2.455;107.7653;0.4094;1726.0884;0.8433;0.0;0.0;2849.895;1.005456;0.0;1.581;0.0;0.0;0.0;488.232;8.3903;0.0;0.0;0.0;0.345;651.8489;0.0;0.0;0.0;-0.25;5.996;0.603;2891.4712;0.0;0.0;17.036;0.0;0.0;0.0836;0.04;0.0;0.0;0.0;83.9754;0.5589;0.0;48.8793;0.016;20.4552;2428.2544;0.0;0.1068;0.1407795;0.0;1955.9441;953.8452;98.3536;0.0;0.685;32.03352;3.571;179.8284;44.7374;53.2986;11.0044;0.0;1945.6531;0.0;102.4564;10851.4027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11473.7713539;-0.0226;18.5551;0.0;0.0;35.9443;10.6264;0.005;0.0;0.0;161.0005;81.0593;151.346;64.9869;-0.341;115.3661;14.795;11.5354;2.9982;32.39;25.4352;0.19821;0.0;493.0645;0.0;45.0;0.0;0.0;104.506;54.302;54.0003;263.16645410958847;0.0;0.0;0.0;0.0;0.0;0.0;67.3301;3467.7376;1066.4749;13119.079;2.1041;74.2519;0.0;2684.0398;344.0321;0.0;0.0;134.07249;0.145;0.681
2014-03-01;92084.5613135096;0.0;19.06236;1721.8256;0.0;1687.329;0.0;0.0;689.0157;0.0;0.0;437.9024;32.6751;749.9553;217.8654;4.1431;1.001;32.6124;25.5009;1.823;0.0;0.0;0.0;68.0386;0.1707;0.0;2351.9416;0.0;144.0912;2.7516;0.0;20.6209;0.0;0.0;0.0;75.3438;4451.7193;0.0;0.0;121.0;14.3583;4941.4478;1004.3815;0.0;195.428;20.0;0.0;1.331;36.8107;18.7018;58.56;0.03;16.8684;169.5394;0.0;0.0;-0.0296;561.799;701.738;0.003;278.0;0.0;13.0;0.775;0.211;0.0;0.0;0.0;16.245;0.0;0.0;0.0;0.0;120.6085;0.0;0.0;219.669;0.0;1.0;194.8171;0.0;0.0;102.5558;0.0;10.4894;0.0;0.0;0.0;0.0;15.37359;0.0;0.0;0.0;0.0;0.0;0.02;2.1;30.5166;0.0;982.8686;909.1904;3475.2337;3384.965;0.419;5.715500000000001;178.4082;2.455;107.7653;0.4094;1725.0884;0.8433;0.0;0.0;2799.895;1.005456;0.0;1.581;0.0;0.0;0.0;353.232;8.3903;0.0;0.0;0.0;0.345;664.8489;0.0;0.0;0.0;-0.25;6.59;0.603;2872.4712;0.0;0.0;17.394;0.0;0.0;0.0836;0.04;0.0;0.0;0.0;88.9754;0.5589;0.0;53.8793;0.016;20.4552;2378.2544;0.0;0.1068;0.1407795;0.0;1958.9441;948.5322;98.3536;0.0;0.685;32.03352;3.571;186.6944;44.7374;55.2986;11.0044;0.0;1925.6531;0.0;102.0644;10848.4027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11273.7713539;-0.0226;19.5551;0.0;0.0;35.9443;10.6264;0.005;0.0;0.0;161.0005;81.0593;150.291;64.9869;-0.341;116.4211;14.795;11.5354;2.9982;31.39;25.4352;0.19821;0.0;494.0645;0.0;45.0;0.0;0.0;105.261;58.302;54.0003;263.16645410958847;0.0;0.0;0.0;0.0;0.0;0.0;66.2651;3567.7376;1037.8989;13342.2;2.1041;51.2519;0.0;2684.0398;322.0321;0.0;0.0;130.07249;0.145;0.681
2014-04-01;92398.3303135096;0.0;21.06236;1721.8256;0.0;1757.329;0.0;0.0;677.3007;0.0;0.0;427.9024;31.6751;842.9553;215.8654;4.1431;1.001;32.6124;25.5009;1.814;0.0;0.0;0.0;69.3146;0.1707;0.0;2676.9016;0.0;133.0912;2.7516;0.0;20.6209;0.0;0.0;0.0;75.3438;4324.7193;0.0;0.0;121.0;14.3583;4916.5478;961.8515;0.0;210.413;20.0;0.0;1.331;36.8107;18.7018;58.56;0.03;16.8684;166.8414;0.0;0.0;-0.0296;565.3790000000001;692.738;0.003;278.0;0.0;13.0;0.775;0.211;0.0;0.0;0.0;16.245;0.0;0.0;0.0;0.0;120.6085;0.0;0.0;219.669;0.0;1.0;193.8171;0.0;0.0;104.5558;0.0;10.4894;0.0;0.0;0.0;0.0;14.14959;0.0;0.0;0.0;0.0;0.0;0.02;2.1;29.5166;0.0;990.9966;909.1904;3475.2337;3359.965;0.419;5.715500000000001;170.4082;2.455;107.7653;0.4094;1727.0884;0.8433;0.0;0.0;2799.895;1.005456;0.0;1.581;0.0;0.0;0.0;298.232;8.3903;0.0;0.0;0.0;0.345;661.8489;0.0;0.0;0.0;-0.25;6.52;0.603;2865.4712;0.0;0.0;19.517;0.0;0.0;0.0836;0.04;0.0;0.0;0.0;90.9754;0.5589;0.0;47.8793;0.016;20.4552;2383.2544;0.0;0.1068;0.1407795;0.0;1947.9441;932.2802;98.3536;0.0;0.685;46.03352;3.571;183.7014;44.7374;54.2986;11.0044;0.0;1915.6531;0.0;103.3804;10827.4027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11283.7713539;-0.0226;19.5551;0.0;0.0;35.9443;10.6264;0.005;0.0;0.0;161.0005;81.0593;149.447;65.9869;-0.341;116.2651;14.795;11.5354;2.9982;31.39;25.4352;0.19821;0.0;487.0645;0.0;45.0;0.0;0.0;101.39;54.502;55.0003;263.16645410958847;0.0;0.0;0.0;0.0;0.0;0.0;66.6551;3367.7376;956.7759;13811.396;2.1041;61.2519;0.0;2684.0398;313.0321;0.0;0.0;123.07249;0.145;0.681
2014-05-01;92831.2663135096;0.0;21.06236;1721.8256;0.0;1697.329;0.0;0.0;710.4647000000001;0.0;0.0;423.9024;31.6751;877.9553;215.8654;4.1431;1.001;32.6124;25.5009;1.822;0.0;0.0;0.0;70.8686;0.1707;0.0;3050.2536;0.0;119.0912;2.7516;0.0;20.6209;0.0;0.0;0.0;75.3438;4165.7193;0.0;0.0;121.0;14.3583;4963.3478;975.8935;0.0;202.798;20.0;0.0;1.331;36.8107;18.7018;58.56;0.03;16.8684;175.4234;0.0;0.0;-0.0296;559.466;703.738;0.003;278.0;0.0;13.0;0.775;0.211;0.0;0.0;0.0;16.245;0.0;0.0;0.0;0.0;121.6085;0.0;0.0;219.669;0.0;1.0;192.8171;0.0;0.0;104.5558;0.0;10.4894;0.0;0.0;0.0;0.0;13.66159;0.0;0.0;0.0;0.0;0.0;0.02;2.1;29.5166;0.0;985.1306;909.1904;3475.2337;3384.965;0.419;5.715500000000001;178.4082;2.455;107.7653;0.4094;1652.0884;0.8433;0.0;0.0;2899.895;1.005456;0.0;1.581;0.0;0.0;0.0;328.232;8.3903;0.0;0.0;0.0;0.345;667.8489;0.0;0.0;0.0;-0.25;6.445;0.603;2881.4712;0.0;0.0;19.09;0.0;0.0;0.0836;0.04;0.0;0.0;0.0;91.9754;0.5589;0.0;53.8793;0.016;20.4552;2392.2544;0.0;0.1068;0.1407795;0.0;1647.9441;943.9082;98.3536;0.0;0.685;46.03352;3.571;179.3634;44.7374;55.2986;11.0044;0.0;1915.6531;0.0;102.6724;10827.4027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11283.7713539;-0.0226;19.5551;0.0;0.0;35.9443;10.6264;0.005;0.0;0.0;161.0005;81.0593;149.006;65.9869;-0.341;115.7061;14.795;11.5354;2.9982;31.39;25.4352;0.19821;0.0;503.0645;0.0;45.0;0.0;0.0;102.365;49.602;57.0003;263.16645410958847;0.0;0.0;0.0;0.0;0.0;0.0;65.7291;3567.7376;998.8559;13887.403;2.1041;71.2519;0.0;2684.0398;308.0321;0.0;0.0;121.07249;0.145;0.681
